index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera
107,2015-02-13,2015,0,0,35,1,2,Reading,PA,38,False,other,Not fleeing,0,False
108,2015-02-13,2015,0,1,27,1,5,McLemoresville,TN,42,False,attack,Not fleeing,0,False
109,2015-02-13,2015,0,1,37,1,2,San Manuel,AZ,3,True,other,Not fleeing,0,False
110,2015-02-14,2015,0,1,16,1,5,Essex,MD,20,True,attack,Car,1,False
111,2015-02-14,2015,0,1,51,1,5,Laredo,TX,43,False,attack,Not fleeing,0,False
112,2015-02-15,2015,0,1,34,1,5,Iuka,MS,25,False,attack,Foot,1,False
113,2015-02-15,2015,0,1,34,1,5,Colton,OR,37,True,other,Not fleeing,0,False
114,2015-02-15,2015,1,0,25,1,1,Miami Gardens,FL,9,True,other,Not fleeing,0,False
115,2015-02-16,2015,0,1,56,1,5,Marana,AZ,3,False,attack,Not fleeing,0,False
116,2015-02-16,2015,0,1,26,1,5,Boise,ID,13,False,attack,Not fleeing,0,False
117,2015-02-16,2015,0,1,24,1,5,Provo,UT,44,True,attack,Not fleeing,0,False
118,2015-02-17,2015,0,1,43,0,5,Gaston County,NC,27,False,attack,Not fleeing,0,False
119,2015-02-17,2015,0,0,31,1,5,Springfield,MO,24,False,other,Foot,1,False
120,2015-02-17,2015,0,1,32,1,5,Eaton Rapids Township,MI,22,False,attack,Not fleeing,0,False
121,2015-02-17,2015,0,1,30,1,5,Tewksbury,MA,19,False,attack,Foot,1,False
122,2015-02-17,2015,0,0,50,1,2,Del Rio,TX,43,False,other,Not fleeing,0,False
123,2015-02-18,2015,0,1,20,0,1,Charlotte,NC,27,True,other,Not fleeing,0,False
124,2015-02-20,2015,0,0,31,1,2,Euless,TX,43,False,other,Not fleeing,0,False
125,2015-02-20,2015,0,1,38,1,1,Homewood,AL,1,False,attack,Not fleeing,0,False
126,2015-02-20,2015,0,1,77,1,1,Birmingham,AL,1,True,attack,Not fleeing,0,False
127,2015-02-20,2015,0,1,37,1,2,Houston,TX,43,False,attack,Car,1,False
128,2015-02-21,2015,0,1,41,1,5,Ruidoso,NM,32,False,attack,Not fleeing,0,False
129,2015-02-21,2015,0,1,51,1,5,Indianapolis,IN,15,False,attack,Not fleeing,0,False
130,2015-02-22,2015,0,1,50,1,5,Palm Bay,FL,9,False,attack,Not fleeing,0,False
131,2015-02-23,2015,0,1,47,1,5,Denham Springs,LA,18,True,attack,Not fleeing,0,False
132,2015-02-23,2015,0,1,37,1,5,Powder Springs,GA,10,False,other,Not fleeing,0,False
133,2015-02-23,2015,0,1,41,1,5,Clarkesville,GA,10,False,attack,Foot,1,False
134,2015-02-23,2015,0,1,16,1,1,Millbrook,AL,1,False,attack,Not fleeing,0,False
135,2015-02-23,2015,1,1,42,1,5,Allentown,PA,38,False,attack,Car,1,False
136,2015-02-23,2015,1,0,39,1,5,Omaha,NE,29,False,other,Not fleeing,0,False
137,2015-02-24,2015,1,1,30,1,5,Green Bay,WI,48,True,attack,Not fleeing,0,False
138,2015-02-25,2015,0,0,27,1,1,Oklahoma City,OK,36,False,other,Car,1,False
139,2015-02-25,2015,0,1,43,1,5,Las Vegas,NV,33,True,attack,Not fleeing,0,False
140,2015-02-26,2015,0,1,42,1,2,Lakeland,FL,9,False,attack,Foot,1,False
141,2015-02-26,2015,0,1,21,1,2,San Francisco,CA,4,False,other,Not fleeing,0,False
142,2015-02-26,2015,0,0,49,1,5,Gulfport,MS,25,False,other,Not fleeing,0,False
143,2015-02-26,2015,0,1,34,0,5,Sylvester,GA,10,False,attack,Car,1,False
144,2015-02-26,2015,1,0,31,1,5,Terre Haute,IN,15,False,other,Not fleeing,0,False
145,2015-02-27,2015,0,0,27,1,2,Santa Ana,CA,4,False,undetermined,Not fleeing,0,False
146,2015-02-28,2015,0,1,24,1,5,Pelzer,SC,40,False,attack,Not fleeing,0,False
147,2015-02-28,2015,0,0,34,1,1,St Louis,MO,24,False,other,Car,1,False
148,2015-02-28,2015,0,1,28,0,2,Tucson,AZ,3,False,other,Not fleeing,0,False
149,2015-02-28,2015,0,1,28,1,1,Columbia,MO,24,False,attack,Car,1,False
150,2015-02-28,2015,0,1,40,1,1,Tarboro,NC,27,True,attack,Car,1,False
151,2015-02-28,2015,0,1,37,0,5,La Paz County,AZ,3,False,attack,Car,1,False
152,2015-02-28,2015,1,0,17,1,5,Roxand Township,MI,22,False,attack,Not fleeing,0,True
153,2015-03-01,2015,0,1,35,1,0,Houston,TX,43,False,attack,Not fleeing,0,False
154,2015-03-01,2015,0,1,49,1,5,Barton,MS,25,False,attack,Not fleeing,0,False
155,2015-03-01,2015,1,0,43,1,1,Los Angeles,CA,4,True,attack,Not fleeing,0,True
156,2015-03-02,2015,0,1,20,1,1,Joilet,IL,14,False,other,Foot,1,False
157,2015-03-03,2015,0,1,25,1,1,Salisbury,MD,20,False,attack,Not fleeing,0,False
158,2015-03-03,2015,0,1,25,1,5,Tempe,AZ,3,False,attack,Not fleeing,0,False
159,2015-03-04,2015,0,0,26,1,5,Deltona,FL,9,False,other,Not fleeing,0,False
160,2015-03-04,2015,0,1,28,1,0,Stockton,CA,4,False,attack,Not fleeing,0,False
161,2015-03-05,2015,0,1,45,1,1,Milwaukee,WI,48,True,other,Not fleeing,0,False
162,2015-03-05,2015,0,0,36,1,2,Burbank,CA,4,False,other,Car,1,False
163,2015-03-05,2015,0,1,34,1,5,Lincoln,NE,29,False,attack,Not fleeing,0,False
164,2015-03-06,2015,0,0,19,1,1,Madison,WI,48,False,attack,Foot,1,False
165,2015-03-06,2015,0,0,37,1,1,Aurora,CO,5,False,undetermined,Foot,1,False
166,2015-03-06,2015,0,0,48,1,1,Putnam Hall,FL,9,False,other,Not fleeing,0,False
167,2015-03-07,2015,0,1,29,1,5,Phoenix,AZ,3,False,attack,Not fleeing,0,False
168,2015-03-08,2015,0,1,43,0,1,Anaheim,CA,4,True,other,Not fleeing,0,True
169,2015-03-08,2015,0,1,40,1,2,Oklahoma City,OK,36,False,attack,Not fleeing,0,False
170,2015-03-08,2015,0,0,35,1,5,Claymont,DE,8,False,attack,Car,1,False
171,2015-03-09,2015,0,0,27,1,1,Atlanta,GA,10,True,other,Not fleeing,0,False
172,2015-03-09,2015,0,1,58,1,5,Brevard,NC,27,False,attack,Not fleeing,0,False
173,2015-03-09,2015,0,1,46,1,5,Dinosaur,CO,5,False,attack,Not fleeing,0,False
174,2015-03-09,2015,0,1,30,1,1,Cocoa,FL,9,False,attack,Not fleeing,0,False
175,2015-03-10,2015,0,1,64,1,1,Cleveland,OH,35,False,attack,Not fleeing,0,True
176,2015-03-10,2015,0,1,31,1,1,Baton Rouge,LA,18,False,attack,Not fleeing,0,False
177,2015-03-10,2015,0,1,23,1,5,Port Wentworth,GA,10,False,attack,Not fleeing,0,True
178,2015-03-10,2015,0,1,37,1,2,Ontario,CA,4,True,other,Car,1,False
179,2015-03-11,2015,0,0,37,1,1,Elkton,MD,20,False,other,Not fleeing,0,False
180,2015-03-11,2015,0,1,31,1,5,Memphis,TN,42,True,attack,Not fleeing,0,False
181,2015-03-11,2015,0,1,39,1,2,Santa Ana,CA,4,False,attack,Not fleeing,0,False
182,2015-03-11,2015,0,1,31,1,5,Kingman,AZ,3,True,attack,Not fleeing,0,False
183,2015-03-11,2015,0,1,54,1,5,Bay Minette,AL,1,False,attack,Not fleeing,0,False
184,2015-03-11,2015,0,1,53,1,5,Hoover,AL,1,True,attack,Not fleeing,0,False
185,2015-03-11,2015,0,0,25,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,False
186,2015-03-12,2015,0,0,35,1,1,Washington,DC,7,True,other,Not fleeing,0,False
187,2015-03-13,2015,0,1,41,1,2,Napa,CA,4,False,other,Other,1,False
188,2015-03-13,2015,0,1,59,1,5,Kansas City,MO,24,False,attack,Not fleeing,0,False
189,2015-03-13,2015,0,1,36,1,5,Fontana,CA,4,False,attack,Not fleeing,0,False
190,2015-03-13,2015,0,0,32,1,2,Walnut Creek,CA,4,False,other,Foot,1,False
191,2015-03-14,2015,0,1,53,1,5,Follansbee,WV,49,False,other,Not fleeing,0,False
192,2015-03-14,2015,0,1,26,1,5,Kenosha,WI,48,False,attack,Car,1,False
193,2015-03-14,2015,0,1,29,1,2,San Antonio,TX,43,True,attack,Not fleeing,0,False
194,2015-03-15,2015,0,1,27,1,5,Ruth,MS,25,False,other,Not fleeing,0,False
195,2015-03-16,2015,0,1,28,1,5,St. Paul,MN,23,True,attack,Not fleeing,0,False
196,2015-03-16,2015,0,1,52,1,5,Gastonia,NC,27,True,attack,Not fleeing,0,False
197,2015-03-17,2015,0,1,49,1,5,Medford,OR,37,True,attack,Not fleeing,0,False
198,2015-03-17,2015,0,1,24,1,5,Dublin,NC,27,False,attack,Foot,1,False
199,2015-03-17,2015,0,1,24,0,5,San Francisco,CA,4,True,other,Not fleeing,0,False
200,2015-03-17,2015,0,1,20,1,5,Onalaska,TX,43,True,attack,Not fleeing,0,False
201,2015-03-17,2015,0,0,22,1,2,Sacramento,CA,4,False,undetermined,Car,1,False
202,2015-03-18,2015,0,1,49,0,5,Glendale,AZ,3,False,attack,Not fleeing,0,False
203,2015-03-18,2015,0,1,64,1,5,Tallahassee,FL,9,False,attack,Not fleeing,0,False
204,2015-03-18,2015,0,1,47,1,5,Bakersfield,CA,4,False,other,Not fleeing,0,False
205,2015-03-19,2015,0,1,39,1,5,Lawrence County,AL,1,True,other,Not fleeing,0,True
206,2015-03-19,2015,0,0,18,1,1,Cleveland,OH,35,False,attack,Not fleeing,0,False
207,2015-03-19,2015,0,1,31,1,5,Middleton,ID,13,False,attack,Not fleeing,0,True
208,2015-03-19,2015,0,1,16,1,1,Jacksonville,FL,9,False,attack,Car,1,False
209,2015-03-19,2015,0,0,20,1,5,Sumas,WA,47,True,attack,Not fleeing,0,False
210,2015-03-19,2015,0,1,36,1,5,Bakersfield,CA,4,False,attack,Not fleeing,0,False
211,2015-03-20,2015,0,1,63,1,1,New Orleans,LA,18,True,attack,Not fleeing,0,False
212,2015-03-20,2015,0,1,34,1,5,Coal County,OK,36,False,attack,Not fleeing,0,False
213,2015-03-20,2015,0,1,24,1,3,Red Valley,AZ,3,False,attack,Car,1,False
214,2015-03-21,2015,0,1,21,1,5,Cottonwood,AZ,3,False,attack,Not fleeing,0,False
215,2015-03-21,2015,0,1,44,1,5,Clarendon,NY,34,False,attack,Car,1,False
216,2015-03-21,2015,0,1,60,1,5,Harmony,IN,15,True,attack,Not fleeing,0,False
217,2015-03-21,2015,0,1,42,1,5,Columbus,OH,35,False,attack,Not fleeing,0,False
218,2015-03-22,2015,0,1,37,1,5,Vallejo,CA,4,True,other,Not fleeing,0,False
219,2015-03-22,2015,1,1,36,1,5,Portland,OR,37,True,other,Foot,1,False
220,2015-03-22,2015,1,1,21,1,1,Islip,NY,34,False,attack,Car,1,False
221,2015-03-23,2015,0,1,24,1,1,Santa Clara,CA,4,False,attack,Not fleeing,0,False
222,2015-03-24,2015,0,1,29,1,1,Portsmouth,VA,45,True,attack,Car,1,False
223,2015-03-24,2015,0,1,57,1,5,San Jose,CA,4,True,attack,Not fleeing,0,False
224,2015-03-24,2015,0,1,38,1,5,Fond du Lac,WI,48,False,attack,Not fleeing,0,False
225,2015-03-25,2015,0,1,23,1,1,Smyrna,GA,10,False,other,Car,1,True
226,2015-03-25,2015,0,1,27,1,1,Johnsonville,SC,40,False,attack,Foot,1,False
227,2015-03-25,2015,0,1,28,1,2,South Los Angeles,CA,4,False,attack,Foot,1,False
228,2015-03-25,2015,1,1,63,1,5,Glendale,AZ,3,True,other,Not fleeing,0,False
229,2015-03-26,2015,0,1,53,0,5,Gardner,KS,16,False,attack,Not fleeing,0,False
230,2015-03-26,2015,0,1,35,1,2,Wilmington,CA,4,True,other,Not fleeing,0,False
231,2015-03-27,2015,0,1,26,0,1,Oxnard,CA,4,False,other,Not fleeing,0,False
232,2015-03-27,2015,0,1,42,1,5,Fort Ashby,WV,49,False,attack,Car,1,False
233,2015-03-27,2015,0,1,41,1,1,Boston,MA,19,False,attack,Not fleeing,0,False
234,2015-03-27,2015,0,1,56,1,5,Encinitas,CA,4,True,attack,Not fleeing,0,False
235,2015-03-27,2015,0,1,39,1,1,Fort Pierce,FL,9,False,other,Not fleeing,0,False
236,2015-03-27,2015,0,1,23,1,2,Bakersfield,CA,4,False,attack,Car,1,False
237,2015-03-27,2015,0,1,40,1,5,Webster,MA,19,False,attack,Foot,1,False
238,2015-03-29,2015,0,1,29,1,1,Elizabethtown,KY,17,False,attack,Not fleeing,0,False
239,2015-03-29,2015,0,0,26,1,5,Jasper,OH,35,False,attack,Car,1,False
241,2015-03-30,2015,0,1,49,1,5,Eugene,OR,37,True,attack,Not fleeing,0,False
242,2015-03-31,2015,0,1,36,1,5,Carollwood,FL,9,False,attack,Not fleeing,0,False
243,2015-03-31,2015,0,1,21,1,2,Baytown,TX,43,False,attack,Not fleeing,0,False
244,2015-03-31,2015,0,1,27,0,1,Fort Meade,MD,20,False,other,Car,1,False
245,2015-04-01,2015,0,1,37,1,1,Hawthorne,CA,4,False,attack,Not fleeing,0,False
246,2015-04-01,2015,0,1,36,1,5,Hamilton,NJ,31,False,attack,Not fleeing,0,False
247,2015-04-02,2015,0,1,32,1,1,Rock Island,IL,14,False,attack,Foot,1,False
248,2015-04-02,2015,0,0,44,1,1,Tulsa,OK,36,False,other,Not fleeing,0,False
249,2015-04-02,2015,0,1,27,1,5,Pineville,LA,18,True,attack,Not fleeing,0,False
250,2015-04-02,2015,1,1,63,1,5,Metropolis,IL,14,True,attack,Not fleeing,0,False
251,2015-04-03,2015,0,1,38,1,5,Winchester,VA,45,False,other,Not fleeing,0,True
252,2015-04-04,2015,0,1,17,1,1,Zion,IL,14,False,attack,Foot,1,False
253,2015-04-04,2015,0,1,31,1,1,Orange,CA,4,False,attack,Not fleeing,0,True
254,2015-04-04,2015,0,1,34,1,5,Edgewood,NM,32,True,attack,Car,1,False
255,2015-04-04,2015,1,0,50,1,1,North Charleston,SC,40,False,other,Foot,1,False
256,2015-04-05,2015,0,1,51,1,5,Phoenix,AZ,3,True,other,Not fleeing,0,False
257,2015-04-05,2015,0,1,56,1,5,Tehachapi,CA,4,False,attack,Not fleeing,0,False
258,2015-04-06,2015,0,1,23,1,5,Indianapolis,IN,15,True,attack,Not fleeing,0,False
259,2015-04-06,2015,0,1,25,1,1,Harvey,LA,18,False,attack,Foot,1,False
260,2015-04-06,2015,0,1,31,1,5,Jefferson County,ID,13,False,attack,Car,1,False
261,2015-04-07,2015,0,1,32,1,5,Pottawatomie County,OK,36,False,attack,Car,1,False
262,2015-04-08,2015,0,1,60,1,5,San Antonio,TX,43,False,attack,Car,1,False
263,2015-04-08,2015,0,0,42,1,1,Valdosta,GA,10,False,attack,Car,1,False
264,2015-04-08,2015,0,1,39,1,2,Los Angeles,CA,4,False,attack,Foot,1,False
265,2015-04-08,2015,0,1,28,1,0,Sunnyvale,CA,4,True,other,Not fleeing,0,False
266,2015-04-09,2015,0,1,22,1,5,Navarre,FL,9,False,attack,Not fleeing,0,False
267,2015-04-09,2015,0,1,29,1,1,Monon,IN,15,False,attack,Car,1,False
268,2015-04-09,2015,0,1,31,1,5,Straban Township,PA,38,True,attack,Not fleeing,0,False
269,2015-04-09,2015,0,1,28,1,5,Boiling Springs,SC,40,False,attack,Not fleeing,0,False
271,2015-04-10,2015,0,1,21,1,2,Corning,CA,4,False,attack,Not fleeing,0,False
272,2015-04-10,2015,0,1,38,1,5,Topeka,KS,16,False,attack,Car,1,False
273,2015-04-11,2015,0,1,66,1,5,Sand Springs,OK,36,True,attack,Not fleeing,0,True
274,2015-04-12,2015,0,1,36,1,1,Indianapolis,IN,15,False,attack,Foot,1,True
275,2015-04-12,2015,0,1,83,1,5,Oklahoma City,OK,36,True,other,Not fleeing,0,False
276,2015-04-12,2015,0,1,32,1,5,Salemburg,NC,27,True,attack,Car,1,False
277,2015-04-13,2015,0,1,27,1,2,Alton,IL,14,False,attack,Not fleeing,0,False
278,2015-04-14,2015,0,1,26,1,1,DeSoto,TX,43,False,undetermined,Foot,1,False
279,2015-04-14,2015,0,1,31,1,5,Jonesboro,AR,2,True,attack,Not fleeing,0,False
280,2015-04-15,2015,0,1,22,1,1,Miami,FL,9,False,undetermined,Foot,1,False
281,2015-04-15,2015,0,1,41,1,1,Spartanburg,SC,40,False,attack,Not fleeing,0,False
282,2015-04-15,2015,0,0,41,1,1,Houston,TX,43,False,other,Car,1,False
283,2015-04-15,2015,0,1,51,1,5,Columbia,MO,24,False,attack,Car,1,True
284,2015-04-15,2015,0,1,72,1,5,Cañon City,CO,5,True,attack,Not fleeing,0,False
285,2015-04-15,2015,0,1,52,1,2,Montclair,CA,4,True,attack,Not fleeing,0,False
286,2015-04-16,2015,0,1,47,1,2,Shafter,CA,4,False,other,Not fleeing,0,False
287,2015-04-17,2015,0,1,18,1,1,Chicago,IL,14,False,attack,Foot,1,False
288,2015-04-17,2015,0,1,29,1,2,Hemet,CA,4,False,attack,Not fleeing,0,False
289,2015-04-17,2015,0,1,23,1,1,Jennings,MO,24,True,other,Not fleeing,0,True
290,2015-04-18,2015,0,1,43,1,2,Phoenix,AZ,3,True,attack,Not fleeing,0,False
291,2015-04-18,2015,0,1,45,1,5,Panama City,FL,9,False,attack,Not fleeing,0,False
292,2015-04-19,2015,0,1,40,1,5,Wilmore,KY,17,True,attack,Not fleeing,0,False
293,2015-04-19,2015,0,1,44,1,5,Sidney,NE,29,False,attack,Not fleeing,0,False
294,2015-04-20,2015,0,1,25,1,2,Mission,TX,43,False,other,Not fleeing,0,False
295,2015-04-21,2015,0,0,37,1,3,Lakewood,WA,47,True,other,Foot,1,False
296,2015-04-21,2015,0,1,59,1,5,Irmo,SC,40,True,other,Not fleeing,0,False
297,2015-04-21,2015,0,1,35,1,2,Los Angeles,CA,4,True,other,Not fleeing,0,False
298,2015-04-21,2015,0,0,35,1,1,Trenton,NJ,31,False,attack,Not fleeing,0,False
299,2015-04-22,2015,0,0,18,1,1,Portsmouth,VA,45,False,undetermined,Not fleeing,0,False
300,2015-04-22,2015,0,1,51,1,2,Bisbee,AZ,3,False,other,Not fleeing,0,False
301,2015-04-22,2015,0,1,30,1,5,Queens,NY,34,True,attack,Foot,1,False
302,2015-04-22,2015,0,1,31,1,1,Fort Worth,TX,43,False,attack,Foot,1,False
303,2015-04-22,2015,0,1,39,1,0,Eldorado Springs,CO,5,False,attack,Not fleeing,0,False
304,2015-04-23,2015,0,1,26,1,5,Sylmar,CA,4,True,attack,Not fleeing,0,False
305,2015-04-23,2015,0,1,51,1,5,Rufe,OK,36,False,attack,Not fleeing,0,False
306,2015-04-23,2015,0,0,19,1,2,Long Beach,CA,4,False,other,Not fleeing,0,False
307,2015-04-24,2015,0,0,46,0,5,Windsor,CA,4,False,attack,Car,1,False
308,2015-04-24,2015,0,1,49,1,5,Eugene,OR,37,False,attack,Not fleeing,0,False
309,2015-04-24,2015,0,1,63,1,5,Miami,OK,36,False,attack,Car,1,False
310,2015-04-24,2015,0,1,20,1,1,Trinidad,CO,5,False,attack,Foot,1,True
311,2015-04-25,2015,0,1,25,1,5,Victoria,TX,43,True,other,Not fleeing,0,True
312,2015-04-25,2015,0,0,24,1,1,New York,NY,34,True,attack,Foot,1,False
313,2015-04-25,2015,0,1,58,1,5,Clermont,FL,9,True,other,Not fleeing,0,False
314,2015-04-26,2015,0,0,29,1,5,Bunch,OK,36,False,attack,Not fleeing,0,False
315,2015-04-26,2015,0,1,76,1,5,Kings County,CA,4,False,attack,Not fleeing,0,False
316,2015-04-26,2015,0,1,45,1,5,Fountain Valley,CA,4,False,attack,Not fleeing,0,False
317,2015-04-27,2015,0,1,20,1,1,Detroit,MI,22,False,other,Not fleeing,0,False
318,2015-04-28,2015,0,1,58,1,5,Mansfield,OH,35,False,attack,Not fleeing,0,False
319,2015-04-28,2015,0,1,21,1,1,New Orleans,LA,18,False,attack,Not fleeing,0,True
320,2015-04-28,2015,0,1,27,1,5,Marion,IL,14,True,attack,Not fleeing,0,False
321,2015-04-29,2015,0,1,26,1,5,Chickasha,OK,36,False,other,Foot,1,False
322,2015-04-29,2015,0,1,33,1,2,Mesa,AZ,3,True,attack,Not fleeing,0,False
323,2015-04-29,2015,0,1,27,1,2,Elk Grove,CA,4,False,attack,Not fleeing,0,False
324,2015-04-29,2015,0,1,25,0,1,Atlanta,GA,10,False,attack,Not fleeing,0,False
325,2015-04-29,2015,0,1,53,1,1,Emporia,VA,45,True,attack,Not fleeing,0,False
326,2015-04-29,2015,0,1,53,1,5,Nashville,TN,42,True,attack,Not fleeing,0,False
327,2015-04-30,2015,0,0,42,1,4,San Diego,CA,4,True,other,Not fleeing,0,True
328,2015-04-30,2015,1,1,22,1,2,El Paso,TX,43,False,other,Not fleeing,0,False
329,2015-05-02,2015,0,1,52,1,5,Smyrna,DE,8,False,attack,Not fleeing,0,True
330,2015-05-03,2015,0,1,36,1,5,Roosevelt,UT,44,True,attack,Not fleeing,0,True
331,2015-05-03,2015,0,1,30,1,1,Garland,TX,43,False,attack,Not fleeing,0,False
332,2015-05-03,2015,0,1,34,1,4,Garland,TX,43,False,attack,Not fleeing,0,False
333,2015-05-03,2015,0,1,44,1,2,Albuquerque,NM,32,False,attack,Not fleeing,0,False
334,2015-05-03,2015,0,1,53,1,5,Chavies,KY,17,False,attack,Not fleeing,0,False
335,2015-05-04,2015,0,1,36,1,5,Kennewick,WA,47,True,attack,Not fleeing,0,False
336,2015-05-05,2015,0,0,29,1,1,Venice,CA,4,False,attack,Not fleeing,0,True
337,2015-05-05,2015,0,1,32,1,0,South El Monte,CA,4,False,attack,Not fleeing,0,False
338,2015-05-05,2015,0,1,46,1,5,Pulaski,VA,45,True,attack,Not fleeing,0,False
339,2015-05-06,2015,0,1,18,1,5,Wake Forest,NC,27,False,attack,Car,1,False
341,2015-05-07,2015,0,1,38,1,5,Beacon,NY,34,False,other,Car,1,False
342,2015-05-07,2015,0,0,21,1,1,Cerritos,CA,4,False,attack,Car,1,False
343,2015-05-08,2015,0,1,35,1,5,Kearny,AZ,3,False,attack,Not fleeing,0,False
344,2015-05-08,2015,0,1,58,1,5,Constantia,NY,34,True,attack,Not fleeing,0,False
345,2015-05-08,2015,0,1,48,1,1,Harvey,LA,18,False,attack,Not fleeing,0,False
346,2015-05-08,2015,0,0,31,1,1,Fridley,MN,23,False,attack,Car,1,False
347,2015-05-10,2015,0,1,47,1,5,Tacoma,WA,47,False,attack,Not fleeing,0,False
348,2015-05-10,2015,0,0,34,1,1,Landover,MD,20,False,other,Car,1,False
349,2015-05-11,2015,0,0,30,1,1,Fort Worth,TX,43,False,attack,Car,1,False
350,2015-05-11,2015,0,1,28,1,5,St. Augustine,FL,9,True,other,Not fleeing,0,False
351,2015-05-12,2015,0,1,28,1,1,Jacksonville,FL,9,False,other,Foot,1,False
352,2015-05-12,2015,0,1,40,1,5,Rancho Santa Margarita,CA,4,True,other,Not fleeing,0,False
353,2015-05-12,2015,1,1,46,1,4,Honolulu,HI,11,False,attack,Not fleeing,0,False
354,2015-05-14,2015,0,1,37,1,5,Portage,MI,22,True,attack,Car,1,False
355,2015-05-14,2015,0,1,53,1,5,St. Augustine,FL,9,True,attack,Not fleeing,0,False
356,2015-05-15,2015,0,1,41,1,5,Rockford,IL,14,True,attack,Not fleeing,0,False
357,2015-05-15,2015,0,1,42,1,5,Sacramento,CA,4,True,attack,Not fleeing,0,False
358,2015-05-16,2015,0,1,45,1,1,Harvey,IL,14,False,attack,Foot,1,False
359,2015-05-17,2015,0,1,34,1,5,San Diego,CA,4,True,attack,Foot,1,True
360,2015-05-17,2015,0,1,18,1,5,St. Petersburg,FL,9,True,attack,Not fleeing,0,False
361,2015-05-17,2015,0,1,27,1,5,Ruidoso,NM,32,False,other,Not fleeing,0,False
362,2015-05-19,2015,0,0,54,1,2,Arlington,VA,45,False,attack,Not fleeing,0,False
363,2015-05-19,2015,0,1,35,1,5,Cabot,AR,2,False,attack,Not fleeing,0,False
364,2015-05-19,2015,0,1,17,1,5,Grand Junction,CO,5,False,attack,Other,1,False
365,2015-05-20,2015,0,1,29,1,1,Lancaster,PA,38,False,attack,Not fleeing,0,False
366,2015-05-20,2015,0,1,38,1,1,Owensboro,KY,17,False,attack,Not fleeing,0,False
367,2015-05-20,2015,0,1,26,1,1,Omaha,NE,29,False,attack,Not fleeing,0,False
368,2015-05-20,2015,1,1,52,1,5,Green,OH,35,False,other,Not fleeing,0,False
369,2015-05-20,2015,1,1,39,0,5,Gillette,WY,50,False,other,Car,1,False
370,2015-05-21,2015,0,1,22,1,2,El Paso,TX,43,True,undetermined,Not fleeing,0,False
371,2015-05-21,2015,0,1,29,1,1,Ft. Lauderdale,FL,9,False,attack,Not fleeing,0,False
372,2015-05-21,2015,0,1,43,1,5,North Charleston,SC,40,False,attack,Not fleeing,0,False
373,2015-05-21,2015,0,1,24,1,2,Hackensack,NJ,31,True,other,Not fleeing,0,False
374,2015-05-21,2015,0,1,32,1,1,Charleston,SC,40,False,attack,Not fleeing,0,False
375,2015-05-22,2015,0,1,40,1,5,Somerset,PA,38,False,attack,Not fleeing,0,False
376,2015-05-23,2015,0,1,47,1,5,Sedalia,MO,24,False,attack,Not fleeing,0,False
377,2015-05-23,2015,0,1,40,1,5,Eagar,AZ,3,False,attack,Car,1,False
378,2015-05-23,2015,0,1,25,1,1,Detroit,MI,22,False,attack,Not fleeing,0,False
379,2015-05-25,2015,0,1,31,0,5,Austin,TX,43,True,attack,Not fleeing,0,False
380,2015-05-25,2015,0,1,36,1,1,Huntsville,AL,1,True,attack,Not fleeing,0,False
381,2015-05-26,2015,0,1,51,1,1,Queens,NY,34,False,attack,Not fleeing,0,False
382,2015-05-26,2015,0,1,24,1,5,Bossier City,LA,18,False,attack,Not fleeing,0,False
383,2015-05-26,2015,0,1,62,1,5,Snohomish,WA,47,True,attack,Not fleeing,0,False
384,2015-05-27,2015,0,1,39,1,5,Ideal Beach,NJ,31,False,attack,Not fleeing,0,False
385,2015-05-27,2015,0,1,24,1,5,Edmond,OK,36,True,attack,Not fleeing,0,False
386,2015-05-27,2015,0,1,57,1,5,Rockville,GA,10,True,attack,Not fleeing,0,False
387,2015-05-27,2015,1,0,20,1,4,Long Beach,CA,4,False,other,Not fleeing,0,False
388,2015-05-27,2015,1,1,33,1,5,Alpine,CA,4,True,other,Not fleeing,0,False
389,2015-05-28,2015,0,1,60,1,5,Lancaster,SC,40,False,attack,Not fleeing,0,False
390,2015-05-28,2015,0,1,32,1,1,Northglenn,CO,5,False,attack,Not fleeing,0,False
391,2015-05-28,2015,0,1,40,1,1,Carrollton,GA,10,False,attack,Not fleeing,0,False
392,2015-05-28,2015,1,1,18,1,5,Trenton,MI,22,False,attack,Not fleeing,0,False
393,2015-05-29,2015,0,1,36,1,1,Lyndhurst,NJ,31,False,other,Not fleeing,0,False
394,2015-05-29,2015,0,1,35,1,5,Okmulgee County,OK,36,False,attack,Not fleeing,0,False
395,2015-05-29,2015,0,1,55,1,5,Wilderville,OR,37,False,attack,Not fleeing,0,False
396,2015-05-30,2015,0,0,19,1,5,Cottonwood,AZ,3,False,attack,Foot,1,False
397,2015-05-30,2015,0,1,39,1,2,Nashville,TN,42,False,attack,Not fleeing,0,False
399,2015-05-31,2015,0,1,47,1,5,Palestine,TX,43,False,attack,Not fleeing,0,True
400,2015-06-01,2015,0,1,23,1,5,Greece,NY,34,True,attack,Other,1,False
401,2015-06-02,2015,0,1,26,1,1,Roslindale,MA,19,False,other,Not fleeing,0,False
402,2015-06-02,2015,0,1,26,1,5,Azle,TX,43,True,attack,Not fleeing,0,False
